--------------------
BDMEP - INMET
--------------------
Estação           : SAO PAULO MIR de SANTANA  - SP (OMM: 83781)
Latitude  (graus) : -23.5
Longitude (graus) : -46.61
Altitude  (metros): 792.06
Estação Operante
Inicio de operação: 01/12/1945
Periodo solicitado dos dados: 01/01/1950 a 03/10/2019
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <A HREF="instrucao.html" TARGET="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao;Data;Hora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVentoNebulosidade;
83781;27/04/1961;1800;22.8;16.9;54;923.2;32;3.1;6;
83781;28/04/1961;0000;16.2;15.8;96;925.6;0;0;10;
83781;28/04/1961;1200;13.7;13.7;100;927.4;9;0.5;10;
83781;28/04/1961;1800;24.3;18.1;54;924.8;0;0;5;
83781;29/04/1961;0000;17.2;16.2;90;927.1;0;0;10;
83781;29/04/1961;1200;18.1;16.4;84;929;9;1.5;6;
83781;29/04/1961;1800;21.4;17.7;69;926.2;14;4.1;6;
83781;30/04/1961;0000;16.9;15.5;86;929.1;14;4.6;9;
83781;30/04/1961;1200;16.7;15.6;89;929.4;0;0;10;
83781;30/04/1961;1800;24.6;19;58;927;18;2.6;8;
83781;01/05/1961;0000;17.5;16.6;91;929.6;18;3.1;10;
83781;01/05/1961;1200;15.1;15.1;100;931.1;9;2.6;10;
83781;01/05/1961;1800;21.1;17.8;71;928.3;18;5.1;7;
83781;02/05/1961;0000;17;16.2;92;930.7;14;3.1;10;
83781;02/05/1961;1200;18.4;16.6;83;929.5;9;3.6;10;
83781;02/05/1961;1800;22.5;18.4;66;927.2;9;0.5;8;
83781;03/05/1961;0000;17.8;16.8;90;928.6;0;0;10;
83781;03/05/1961;1200;17.2;17;98;926.6;0;0;10;
83781;03/05/1961;1800;17;16.8;98;924.2;0;0;10;
83781;04/05/1961;0000;15.8;15.7;99;925.6;0;0;10;
83781;04/05/1961;1200;17;16.5;95;925.8;0;0;10;
83781;04/05/1961;1800;18.4;15.1;70;924.2;0;0;7;
83781;05/05/1961;0000;16.4;15.7;93;926.2;0;0;10;
83781;05/05/1961;1200;16.9;16;91;927.5;0;0;5;
83781;05/05/1961;1800;22.6;18.5;67;924.4;27;0.5;7;
83781;06/05/1961;0000;17.9;16.3;85;926.2;0;0;10;
83781;06/05/1961;1200;18.6;16.8;84;927.4;27;1;2;
83781;06/05/1961;1800;23.2;17.1;54;924.8;27;5.1;8;
83781;07/05/1961;0000;17.9;16;82;925.5;0;0;0;
83781;07/05/1961;1200;17;15.6;86;925.9;0;0;10;
83781;07/05/1961;1800;25;19.6;60;922.3;27;2.6;7;
83781;08/05/1961;0000;20.8;17;68;923.2;32;5.1;0;
83781;08/05/1961;1200;19.9;17.8;81;924.4;0;0;10;
83781;08/05/1961;1800;22.4;18.5;68;922.8;32;1;10;
83781;09/05/1961;0000;19.2;18;88;923.6;0;0;10;
83781;09/05/1961;1200;16.9;16.4;95;927.6;0;0;10;
83781;09/05/1961;1800;17.5;16.9;94;926.3;14;0.5;10;
83781;10/05/1961;0000;16.6;16;94;928.3;0;0;10;
83781;10/05/1961;1200;17;16.7;97;930.6;0;0;10;
83781;10/05/1961;1800;17.3;16.3;90;929;14;1.5;10;
83781;11/05/1961;0000;16.1;15.3;92;931.6;0;0;10;
83781;11/05/1961;1200;17.1;15.4;84;932.8;9;7.8;9;
83781;11/05/1961;1800;20.5;17.3;72;930.3;14;2;7;
83781;12/05/1961;0000;16.6;15.8;92;931.9;9;2.5;10;
83781;12/05/1961;1200;16.3;15.5;92;932.4;5;6.4;10;
83781;12/05/1961;1800;22.8;18.1;63;929.2;5;1;8;
83781;13/05/1961;0000;17.6;16.7;91;930.8;14;1;10;
83781;13/05/1961;1200;18.5;16.2;79;931.2;5;2.5;7;
83781;13/05/1961;1800;23.6;18.3;58;928.3;0;0;8;
83781;14/05/1961;0000;16.4;15.7;93;930.2;0;0;6;
83781;14/05/1961;1200;15.1;14.9;98;930.4;9;1;10;
83781;14/05/1961;1800;23.6;18.7;62;927.5;0;0;5;
83781;15/05/1961;0000;17.4;16.4;90;930.4;14;1;10;
83781;15/05/1961;1200;17.1;15.8;87;931;5;4;10;
83781;15/05/1961;1800;23.2;18.8;65;927.8;0;0;8;
83781;16/05/1961;0000;17.6;17;94;929.6;0;0;10;
83781;16/05/1961;1200;15;15;100;929.6;0;0;10;
83781;16/05/1961;1800;23.5;17.8;56;925.6;0;0;10;
83781;17/05/1961;0000;18;16.8;89;926.8;0;0;0;
83781;17/05/1961;1200;17;15.6;86;925.6;0;0;8;
83781;17/05/1961;1800;25.6;18.3;48;922.8;32;1.5;6;
83781;18/05/1961;0000;19.8;16.3;70;923.8;0;0;0;
83781;18/05/1961;1200;21.7;17;62;922.7;5;2;10;
83781;18/05/1961;1800;25.2;19;55;919.6;32;5;7;
83781;19/05/1961;0000;21.4;18.3;74;922;0;0;8;
83781;19/05/1961;1200;18.3;17;87;924.8;0;0;9;
83781;19/05/1961;1800;23.6;17.4;52;922.6;27;4.5;7;
83781;20/05/1961;0000;16.9;16;91;926.7;0;0;10;
83781;20/05/1961;1200;13.7;12.4;86;929.9;14;7.1;10;
83781;20/05/1961;1800;14.8;12;72;929.6;14;2.4;10;
83781;21/05/1961;0000;12.1;10.1;77;931.4;14;2.8;10;
83781;21/05/1961;1200;12.7;12.1;94;933;5;2;10;
83781;21/05/1961;1800;18.6;15.5;72;930;14;4.2;7;
83781;22/05/1961;0000;14.3;13.6;93;932.3;14;1;10;
83781;22/05/1961;1200;16.4;14.4;80;931.9;5;5;6;
83781;22/05/1961;1800;20.7;16.3;62;930.3;14;3;6;
83781;23/05/1961;0000;14.6;14.1;94;932.8;0;0;10;
83781;23/05/1961;1200;15.3;14.4;91;934;5;3;10;
83781;23/05/1961;1800;20.8;17.6;73;931.1;14;4;6;
83781;24/05/1961;0000;16.3;15.3;91;932.7;0;0;10;
83781;24/05/1961;1200;14.1;13.8;97;933;5;2;10;
83781;24/05/1961;1800;20;16.4;69;930.2;0;0;3;
83781;25/05/1961;0000;16;15.1;90;932.3;14;2;10;
83781;25/05/1961;1200;15.1;14.3;92;932;0;0;10;
83781;25/05/1961;1800;21.6;16.3;57;928.4;0;0;5;
83781;26/05/1961;0000;15;14.3;93;931;0;0;10;
83781;26/05/1961;1200;12.8;12.8;100;931.8;0;0;9;
83781;26/05/1961;1800;20.8;15.3;54;928.3;0;0;6;
83781;27/05/1961;0000;15.4;14.5;91;931;0;0;10;
83781;27/05/1961;1200;13.8;12.8;90;930.6;5;5;10;
83781;27/05/1961;1800;21.2;17;65;926.8;0;0;4;
83781;28/05/1961;0000;15.6;15.2;95;929.8;0;0;10;
83781;28/05/1961;1200;12.6;12.6;100;931.2;0;0;10;
83781;28/05/1961;1800;23.9;16.4;44;927.8;27;5.2;7;
83781;29/05/1961;0000;17.2;14.6;75;929.5;0;0;5;
83781;29/05/1961;1200;16.1;14.3;82;931;0;0;0;
83781;29/05/1961;1800;24.7;16.3;39;927.8;27;2;4;
83781;30/05/1961;0000;16.2;14.5;83;930.3;0;0;0;
83781;30/05/1961;1200;14.7;13.3;86;930.4;0;0;0;
83781;30/05/1961;1800;24.9;16.5;40;928;0;0;4;
83781;31/05/1961;0000;17;14.9;80;929.8;0;0;0;
83781;31/05/1961;1200;16.8;14.5;78;931.2;0;0;0;
83781;31/05/1961;1800;23.6;16.9;49;928.2;0;0;2;
83781;01/06/1961;0000;16.2;14.1;79;929.9;5;1;0;
83781;01/06/1961;1200;16.4;13.9;75;931.2;0;0;0;
83781;01/06/1961;1800;23.5;15.9;43;928.8;0;0;3;
83781;02/06/1961;0000;16.3;15.2;88;930.7;0;0;7;
83781;02/06/1961;1200;15.5;13.7;82;931.4;0;0;4;
83781;02/06/1961;1800;22;15.8;51;927.8;5;2.2;6;
83781;03/06/1961;0000;15.6;14.9;92;928.6;5;2;5;
83781;03/06/1961;1200;13.9;13.8;99;929;5;3.1;10;
83781;03/06/1961;1800;24.1;17.3;49;926;32;1;9;
83781;04/06/1961;0000;18.1;16.5;85;926.7;0;0;10;
83781;04/06/1961;1200;17.6;16.1;86;929.1;0;0;5;
83781;04/06/1961;1800;26.2;18.9;49;925.8;27;3;6;
83781;05/06/1961;0000;18.1;17.1;90;927.6;5;3;0;
83781;05/06/1961;1200;16.5;15.7;92;929.6;0;0;3;
83781;05/06/1961;1800;25.5;18.6;51;927.5;14;3.3;7;
83781;06/06/1961;0000;18.3;17.1;88;931.1;18;3.5;10;
83781;06/06/1961;1200;17.7;16.4;87;932;0;0;8;
83781;06/06/1961;1800;23.6;16.8;49;929.1;9;5;6;
83781;07/06/1961;0000;17.4;16.6;92;931.4;9;2;10;
83781;07/06/1961;1200;17.7;16;84;932;5;4.6;6;
83781;07/06/1961;1800;24.7;18;51;928.3;0;0;3;
83781;08/06/1961;0000;16.9;16.5;96;930.2;0;0;10;
83781;08/06/1961;1200;14.6;14.6;100;931.2;0;0;10;
83781;08/06/1961;1800;24.3;18.6;58;927.4;36;2;8;
83781;09/06/1961;0000;19.2;16.6;76;928.6;5;2;5;
83781;09/06/1961;1200;17.4;15.9;86;930;0;0;0;
83781;09/06/1961;1800;24.8;18.2;52;926.2;0;0;6;
83781;10/06/1961;0000;19.5;16.6;74;927.2;0;0;0;
83781;10/06/1961;1200;16.3;15.1;87;927;0;0;0;
83781;10/06/1961;1800;25.1;17.9;47;923.6;32;3.2;9;
83781;11/06/1961;0000;19.7;16.4;70;923.5;5;1;2;
83781;11/06/1961;1200;19.7;16.4;70;924.7;0;0;10;
83781;11/06/1961;1800;22.5;17.8;62;922.3;32;2.6;10;
83781;12/06/1961;0000;18.2;17.4;92;923.5;0;0;10;
83781;12/06/1961;1200;17;15.8;88;925.9;0;0;10;
83781;12/06/1961;1800;24.5;17.8;50;922.3;32;3.1;6;
83781;13/06/1961;0000;16.6;16;94;925.1;0;0;10;
83781;13/06/1961;1200;17.7;16.5;88;925.1;36;3.1;10;
83781;13/06/1961;1800;22.3;17.8;63;922.6;32;4.6;7;
83781;14/06/1961;0000;18.8;16.6;80;924.3;32;3.6;2;
83781;14/06/1961;1200;15.8;14.1;83;927.1;32;3.1;10;
83781;14/06/1961;1800;16.8;15.3;86;925.4;27;2.6;10;
83781;15/06/1961;0000;14.3;13.1;88;927.5;18;3.1;10;
83781;15/06/1961;1200;11;10.9;99;930.8;14;2.1;10;
83781;15/06/1961;1800;9.5;9.2;96;929.5;18;2.6;10;
83781;16/06/1961;0000;9;8.7;96;931.2;14;1.5;10;
83781;16/06/1961;1200;9.2;9;97;934;18;1.5;10;
83781;16/06/1961;1800;9.9;9.5;94;933.4;14;4.1;10;
83781;17/06/1961;0000;9.9;9.5;94;935.1;14;2.6;10;
83781;17/06/1961;1200;11.3;11.1;97;935.8;14;3.1;10;
83781;17/06/1961;1800;13.4;12.1;86;934;14;3.1;10;
83781;18/06/1961;0000;12.4;12;95;935;14;3.6;10;
83781;18/06/1961;1200;13.5;12.8;93;935.5;9;3.1;10;
83781;18/06/1961;1800;17.7;15.4;79;933;9;2.6;10;
83781;19/06/1961;0000;14.6;14.3;97;933.8;0;0;5;
83781;19/06/1961;1200;13.3;13.1;98;933.6;9;2.1;10;
83781;19/06/1961;1800;23.8;17.8;54;930.7;32;2.1;7;
83781;20/06/1961;0000;16.9;15.4;86;932.2;0;0;0;
83781;20/06/1961;1200;15.4;14.3;89;932.7;0;0;0;
83781;20/06/1961;1800;24.3;17;46;929.4;32;2.6;4;
83781;21/06/1961;0000;18.9;15.3;68;930.3;0;0;0;
83781;21/06/1961;1200;16.3;14.6;83;930.2;0;0;0;
83781;21/06/1961;1800;22.5;18.4;66;927.1;0;0;6;
83781;22/06/1961;0000;15.7;15.3;96;929.8;0;0;10;
83781;22/06/1961;1200;14.1;13.5;94;931.4;23;2.6;10;
83781;22/06/1961;1800;17.3;15;78;929.8;18;2.6;9;
83781;23/06/1961;0000;14.2;13.6;94;931.9;0;0;10;
83781;23/06/1961;1200;14.6;12.7;80;933.8;14;2.6;9;
83781;23/06/1961;1800;18.7;13.9;57;931.6;14;2.6;6;
83781;24/06/1961;0000;13.9;13.2;93;933.8;14;3.6;10;
83781;24/06/1961;1200;14.8;14.6;97;935.6;14;2.1;10;
83781;24/06/1961;1800;17.4;16.1;87;933.5;14;3.6;10;
83781;25/06/1961;0000;15.7;14.7;89;934.4;14;3.1;10;
83781;25/06/1961;1200;14.2;13.4;92;936.2;5;3.6;9;
83781;25/06/1961;1800;22;15.6;50;932.6;9;3.6;2;
83781;26/06/1961;0000;15.7;15;92;934.8;14;3.1;10;
83781;26/06/1961;1200;15.6;14.2;85;934.8;9;2.6;9;
83781;26/06/1961;1800;22.6;17.3;58;931;9;3.1;5;
83781;27/06/1961;0000;16.3;14.9;85;931.9;5;3.1;0;
83781;27/06/1961;1200;13;13;100;932.8;9;2.6;10;
83781;27/06/1961;1800;23.5;17.7;56;929.6;0;0;5;
83781;28/06/1961;0000;17.3;15.9;86;930;5;2.6;0;
83781;28/06/1961;1200;16;14.6;85;932;9;0.5;0;
83781;28/06/1961;1800;24.4;17.6;50;930;0;0;6;
83781;29/06/1961;0000;19;15.4;68;931.5;0;0;1;
83781;29/06/1961;1200;16.6;14.9;84;933.9;0;0;0;
83781;29/06/1961;1800;24.8;16.7;42;931.4;0;0;6;
83781;30/06/1961;0000;18.1;15.6;77;933.5;5;2.6;5;
83781;30/06/1961;1200;16.4;14.6;82;934.6;0;0;0;
83781;30/06/1961;1800;24.1;16.5;44;931.6;14;2.1;4;
83781;01/07/1961;0000;16.5;15.7;92;932.3;0;0;0;
83781;01/07/1961;1200;13.5;13.3;98;934;0;0;0;
83781;01/07/1961;1800;24.4;15.7;38;929.9;0;0;5;
83781;02/07/1961;0000;15.7;13.8;81;931.1;5;3.1;0;
83781;02/07/1961;1200;14;12.7;86;933;0;0;8;
83781;02/07/1961;1800;24.1;16.4;43;930;32;1.5;7;
83781;03/07/1961;0000;17.2;14.6;75;931.8;0;0;2;
83781;03/07/1961;1200;15.9;13.4;75;933.8;0;0;7;
83781;03/07/1961;1800;23.4;15.3;41;933;0;0;8;
83781;04/07/1961;0000;16.5;15.2;86;935;14;3.1;10;
83781;04/07/1961;1200;14.9;14.6;96;934.6;9;2.1;10;
83781;04/07/1961;1800;21.4;14.3;44;931.6;9;4.1;6;
83781;05/07/1961;0000;15.5;14.9;93;932.6;0;0;9;
83781;05/07/1961;1200;13.8;13.6;97;932.7;9;2.6;10;
83781;05/07/1961;1800;23.8;16.7;47;929.1;0;0;4;
83781;06/07/1961;0000;16.4;14.6;82;930;0;0;9;
83781;06/07/1961;1200;15.9;13.8;79;931.1;0;0;7;
83781;06/07/1961;1800;23.6;15.4;39;928.6;27;3.6;8;
83781;07/07/1961;0000;16.8;14;73;929.8;23;2.6;0;
83781;07/07/1961;1200;15.5;13;74;929.2;5;1.5;8;
83781;07/07/1961;1800;22.6;17.7;62;925.9;18;3.6;5;
83781;08/07/1961;0000;15.9;15.2;92;927.4;9;3.1;10;
83781;08/07/1961;1200;14.6;13.9;93;926.8;32;0.5;10;
83781;08/07/1961;1800;16.1;14.4;83;927;23;6.2;10;
83781;09/07/1961;0000;13.4;13;96;929.6;18;2.6;10;
83781;09/07/1961;1200;13.1;12.4;93;931.1;14;3.1;10;
83781;09/07/1961;1800;17.6;13.7;64;929;18;3.1;7;
83781;10/07/1961;0000;12.9;12.1;91;931;14;3.1;10;
83781;10/07/1961;1200;13.5;11.8;82;931.4;5;2.6;7;
83781;10/07/1961;1800;16.2;13.5;73;928.4;14;4.1;5;
83781;11/07/1961;0000;12.6;11.8;92;930.4;14;3.6;9;
83781;11/07/1961;1200;12.5;11.4;88;930.4;9;2.1;10;
83781;11/07/1961;1800;19.7;14.6;57;928;14;2.6;3;
83781;12/07/1961;0000;13.4;12.6;92;930.2;14;1.5;10;
83781;12/07/1961;1200;11.7;11.5;98;931;5;2.1;10;
83781;12/07/1961;1800;22.4;17.3;60;927.8;9;1.5;3;
83781;13/07/1961;0000;16;14.7;86;928.7;5;1;0;
83781;13/07/1961;1200;15.5;13.6;81;930.6;0;0;0;
83781;13/07/1961;1800;25.4;16.8;41;929.2;36;3.1;4;
83781;14/07/1961;0000;17.9;14.5;68;931;0;0;0;
83781;14/07/1961;1200;17.8;14.6;70;932.2;0;0;5;
83781;14/07/1961;1800;24.6;16.9;44;929.6;0;0;8;
83781;15/07/1961;0000;17.1;15.4;84;931.2;0;0;0;
83781;15/07/1961;1200;14.5;13;84;931;0;0;0;
83781;15/07/1961;1800;24.6;16.2;40;927;0;0;2;
83781;16/07/1961;0000;16.9;14.4;76;927.9;0;0;9;
83781;16/07/1961;1200;15.7;13.2;75;928.3;0;0;0;
83781;16/07/1961;1800;23.8;15.1;38;926.4;23;1.5;4;
83781;17/07/1961;0000;17.6;13.8;65;928.6;0;0;2;
83781;17/07/1961;1200;14.2;11.6;73;928.6;5;1.5;8;
83781;17/07/1961;1800;25.4;15.7;33;926;27;2.1;3;
83781;18/07/1961;0000;17.6;13.6;63;927.9;0;0;10;
83781;18/07/1961;1200;16.2;13.2;70;929.5;5;0.5;10;
83781;18/07/1961;1800;25.2;16;36;927.9;27;5.1;10;
83781;19/07/1961;0000;17.7;14.7;72;929.5;0;0;0;
83781;19/07/1961;1200;14.1;12.4;82;930.8;0;0;0;
83781;19/07/1961;1800;24.6;14.8;32;928.3;9;3.1;0;
83781;20/07/1961;0000;15.5;14.5;89;929.5;0;0;0;
83781;20/07/1961;1200;12.2;12;98;931;5;2.6;10;
83781;20/07/1961;1800;24.5;15.4;35;927.9;9;4.1;0;
83781;21/07/1961;0000;16.7;13.2;67;929.6;5;3.6;0;
83781;21/07/1961;1200;14.8;12.5;76;930;0;0;8;
83781;21/07/1961;1800;25.5;15.4;31;927.6;32;3.6;10;
83781;22/07/1961;0000;19.2;14;55;928;0;0;4;
83781;22/07/1961;1200;16.2;13.4;72;927.9;0;0;6;
83781;22/07/1961;1800;20.4;17;71;926.6;14;4.1;9;
83781;23/07/1961;0000;15.9;15.3;94;928.6;14;3.1;10;
83781;23/07/1961;1200;15.6;14.7;90;929.5;9;1.5;10;
83781;23/07/1961;1800;23.6;17;50;926.3;23;3.1;7;
83781;24/07/1961;0000;16.2;15.3;91;927.9;0;0;10;
83781;24/07/1961;1200;13.5;13.3;98;928.7;5;2.1;10;
83781;24/07/1961;1800;24.6;15.6;37;926;32;4.6;4;
83781;25/07/1961;0000;17.9;13.9;64;927.8;0;0;0;
83781;25/07/1961;1200;16.3;13.7;74;929.6;0;0;0;
83781;25/07/1961;1800;26;16.1;34;926;27;3.6;0;
83781;26/07/1961;0000;18.8;14.3;60;927.6;0;0;0;
83781;26/07/1961;1200;16.8;14;73;930;0;0;0;
83781;26/07/1961;1800;19.8;16.1;69;929.6;18;2.6;10;
83781;27/07/1961;0000;14.7;13.8;91;932.3;14;4.1;10;
83781;27/07/1961;1200;14.8;13.7;89;933.6;14;2.1;10;
83781;27/07/1961;1800;18.8;15.2;69;931;18;2.6;10;
83781;28/07/1961;0000;14.7;13.7;90;932.7;18;2.6;10;
83781;28/07/1961;1200;13.6;12.8;92;933;27;0.5;10;
83781;28/07/1961;1800;16.9;14.2;74;932.6;14;3.1;9;
83781;29/07/1961;0000;13.1;12.6;94;934.7;18;3.6;10;
83781;29/07/1961;1200;13.4;12;85;935;14;3.1;10;
83781;29/07/1961;1800;15.6;13.1;75;933.6;14;3.1;10;
83781;30/07/1961;0000;12.5;11.7;91;934.8;9;3.1;10;
83781;30/07/1961;1200;14.3;12.7;83;934.7;5;4.6;8;
83781;30/07/1961;1800;21.8;14.6;44;932.2;14;2.6;3;
83781;31/07/1961;0000;13.8;12.9;91;933.6;0;0;10;
83781;31/07/1961;1200;13.7;13;93;933;5;2.6;10;
83781;31/07/1961;1800;23.3;16.1;46;929.9;27;3.1;5;
83781;01/08/1961;0000;16.8;14.5;78;931.4;0;0;10;
83781;01/08/1961;1200;14.9;13.2;82;933.5;14;2.6;10;
83781;01/08/1961;1800;18;14.5;68;931.5;18;3.6;9;
83781;02/08/1961;0000;13.8;12.8;90;932.7;0;0;10;
83781;02/08/1961;1200;12.6;12.1;94;931.6;9;3.1;10;
83781;02/08/1961;1800;21.1;14.8;48;928.7;0;0;3;
83781;03/08/1961;0000;14.3;13.6;93;930.4;14;1;9;
83781;03/08/1961;1200;13.1;12.7;95;930.8;5;2.6;10;
83781;03/08/1961;1800;22.6;15.8;47;928.2;0;0;2;
83781;04/08/1961;0000;14.6;14;94;930.4;0;0;6;
83781;04/08/1961;1200;11.3;11.3;100;931.6;0;0;0;
83781;04/08/1961;1800;26.9;17.1;35;928.8;32;1.5;0;
83781;05/08/1961;0000;16.9;14;72;931.5;0;0;0;
83781;05/08/1961;1200;15.7;13.1;74;932.8;5;1;0;
83781;05/08/1961;1800;23.6;18;57;930.4;18;4.1;1;
83781;06/08/1961;0000;14.4;14.1;97;932;0;0;0;
83781;06/08/1961;1200;11.1;11.1;100;932.4;0;0;10;
83781;06/08/1961;1800;26.5;18.3;44;929.1;0;0;0;
83781;07/08/1961;0000;18.3;13.8;60;930.6;0;0;0;
83781;07/08/1961;1200;15.3;12.9;75;930.8;0;0;0;
83781;07/08/1961;1800;27;16.8;33;927.8;0;0;0;
83781;08/08/1961;0000;18.2;13.1;55;930.2;5;3.1;0;
83781;08/08/1961;1200;14.6;13.4;88;933.1;0;0;10;
83781;08/08/1961;1800;21.7;15.5;51;930.3;14;3.6;0;
83781;09/08/1961;0000;14.2;13.6;94;932.6;14;3.1;9;
83781;09/08/1961;1200;14.4;13;86;935.1;9;2.1;4;
83781;09/08/1961;1800;22.4;14;37;932.2;9;1.5;1;
83781;10/08/1961;0000;15;14.1;91;934;0;0;0;
83781;10/08/1961;1200;13.8;12.7;88;934.6;0;0;0;
83781;10/08/1961;1800;25.9;14.8;26;931.1;32;0.5;0;
83781;11/08/1961;0000;17.7;14.2;68;932.8;0;0;0;
83781;11/08/1961;1200;14.9;12.5;75;933.9;0;0;0;
83781;11/08/1961;1800;23.7;13.7;29;930.8;14;3.1;0;
83781;12/08/1961;0000;15.3;13.6;83;933.1;0;0;0;
83781;12/08/1961;1200;12.4;11.7;93;933.1;5;3.1;0;
83781;12/08/1961;1800;23.6;13.9;31;928.7;0;0;0;
83781;13/08/1961;0000;15.4;14.5;91;930.2;0;0;0;
83781;13/08/1961;1200;14.8;13.1;82;932.6;0;0;0;
83781;13/08/1961;1800;25.4;15.6;33;928.4;27;1;10;
83781;14/08/1961;0000;17.6;13.8;65;930.2;0;0;0;
83781;14/08/1961;1200;19.1;14.1;56;930.3;9;2.6;0;
83781;14/08/1961;1800;27.4;16.6;31;927.9;27;3.1;4;
83781;15/08/1961;0000;19.8;14.8;57;929.5;9;3.1;10;
83781;15/08/1961;1200;15.2;13.9;87;931;0;0;0;
83781;15/08/1961;1800;22.3;17.2;60;929;14;3.1;10;
83781;16/08/1961;0000;16.2;15.2;89;929.8;5;3.6;0;
83781;16/08/1961;1200;16.5;13.9;74;927.5;0;0;10;
83781;16/08/1961;1800;24.6;15.9;38;925.5;32;2.6;10;
83781;17/08/1961;0000;16.3;14.4;81;927.9;0;0;6;
83781;17/08/1961;1200;17;14.7;78;928.8;5;1;5;
83781;17/08/1961;1800;20.5;16.7;68;926.8;14;3.1;7;
83781;18/08/1961;0000;16.2;15.7;95;929.5;14;1.5;10;
83781;18/08/1961;1200;16.8;15.1;84;929.6;5;3.1;10;
83781;18/08/1961;1800;26.5;17.5;39;926.8;0;0;5;
83781;19/08/1961;0000;17;16.2;92;929.2;0;0;0;
83781;19/08/1961;1200;13.2;13.2;100;930.4;14;1;10;
83781;19/08/1961;1800;21.7;17.3;63;928.8;14;3.1;6;
83781;20/08/1961;0000;16.6;15.5;89;929.9;9;3.6;10;
83781;20/08/1961;1200;16.9;15.7;88;928.8;0;0;7;
83781;20/08/1961;1800;28.5;16;24;924.8;32;3.1;7;
83781;21/08/1961;0000;18.8;17.5;87;926.3;0;0;10;
83781;21/08/1961;1200;17.1;15.7;86;928.4;18;2.1;10;
83781;21/08/1961;1800;18.1;15.3;74;926.8;18;5.7;10;
83781;22/08/1961;0000;15.7;14.6;88;928.7;14;3.1;10;
83781;22/08/1961;1200;15.3;14.1;88;929.6;14;3.6;10;
83781;22/08/1961;1800;20.8;17;68;926.4;14;4.1;4;
83781;23/08/1961;0000;15.6;14.4;87;928.7;14;3.6;10;
83781;23/08/1961;1200;15.4;14.5;91;929.2;36;1;3;
83781;23/08/1961;1800;26.3;17.1;38;925.5;23;1;6;
83781;24/08/1961;0000;18.3;15.8;77;928.2;5;2;5;
83781;24/08/1961;1200;17;14.4;75;929.6;5;1;9;
83781;24/08/1961;1800;29.2;18.7;34;925;27;1;0;
83781;25/08/1961;0000;20.8;16.3;61;926.2;0;0;0;
83781;25/08/1961;1200;21.3;17.3;66;925;0;0;0;
83781;25/08/1961;1800;30.4;18.3;28;921.1;32;6;4;
83781;26/08/1961;0000;24.2;16.7;45;921.8;32;1;4;
83781;26/08/1961;1200;13.2;12.9;97;925.2;36;4;10;
83781;26/08/1961;1800;20.2;16.7;71;923.2;32;2;9;
83781;27/08/1961;0000;14.8;14.7;98;925.8;5;2;10;
83781;27/08/1961;1200;13.5;13.5;100;927.5;5;1;10;
83781;27/08/1961;1800;28.8;20.3;45;922.8;0;0;0;
83781;28/08/1961;0000;21;17.8;72;925.8;5;3;0;
83781;28/08/1961;1200;21.3;17.8;70;927.6;5;1;0;
83781;28/08/1961;1800;31.7;19.6;30;924.2;0;0;4;
83781;29/08/1961;0000;24;17.5;51;926;36;3;4;
83781;29/08/1961;1200;21.5;16.7;61;926.3;0;0;0;
83781;29/08/1961;1800;30.8;18.9;30;922.3;32;3;4;
83781;30/08/1961;0000;24.7;17.6;46;924;36;3;0;
83781;30/08/1961;1200;20.6;15.6;59;929.4;23;4;9;
83781;30/08/1961;1800;18.4;15.8;76;924.7;36;5;10;
83781;31/08/1961;0000;17.6;15.4;80;925.5;36;1;4;
83781;31/08/1961;1200;18.2;15.7;77;927.6;0;0;9;
83781;31/08/1961;1800;22.5;17.7;62;926.4;18;3;10;
83781;01/09/1961;0000;17.7;16.2;86;927.8;14;3;10;
83781;01/09/1961;1200;18.8;16.6;80;928.4;5;4;5;
83781;01/09/1961;1800;19.2;17.3;82;927.1;14;6;10;
83781;02/09/1961;0000;17.2;16.1;89;928.4;9;4;4;
83781;02/09/1961;1200;19.7;17.4;79;927.6;5;2;3;
83781;02/09/1961;1800;29.8;20.2;40;923.9;9;3;4;
83781;03/09/1961;0000;20.9;19;84;925.9;0;0;4;
83781;03/09/1961;1200;20.9;16.6;64;925.4;5;2;0;
83781;03/09/1961;1800;30.8;16.3;19;921.5;32;4;0;
83781;04/09/1961;0000;23.7;14.7;35;922.6;32;3;0;
83781;04/09/1961;1200;24.3;17;46;923.8;0;0;0;
83781;04/09/1961;1800;31.1;18.1;26;921;32;5;2;
83781;05/09/1961;0000;25.5;17.6;44;922.8;32;2;5;
83781;05/09/1961;1200;19.9;17.8;81;926.4;14;3;10;
83781;05/09/1961;1800;28.3;20.7;49;921.6;0;0;0;
83781;06/09/1961;0000;18.6;17.8;92;924;14;3;10;
83781;06/09/1961;1200;17.1;15.7;86;927.4;23;4;10;
83781;06/09/1961;1800;17.1;15.7;86;925.5;23;4;10;
83781;07/09/1961;0000;14.5;14.2;96;928.3;14;3;10;
83781;07/09/1961;1200;14.9;14.3;94;929.5;5;5;10;
